region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
namhae,남해군,20260922,1100,2026-09-24 23:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-24 23:00:00,WSD,2.3,80,65
namhae,남해군,20260922,1100,2026-09-24 23:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-25 00:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-25 00:00:00,WSD,2.5,80,65
namhae,남해군,20260922,1100,2026-09-25 00:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-25 03:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-25 03:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-25 03:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 06:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-25 06:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-25 06:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 09:00:00,TMP,24,80,65
namhae,남해군,20260922,1100,2026-09-25 09:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-25 09:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 12:00:00,TMP,26,80,65
namhae,남해군,20260922,1100,2026-09-25 12:00:00,WSD,2,80,65
namhae,남해군,20260922,1100,2026-09-25 12:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 15:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-25 15:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-25 15:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 18:00:00,TMP,24,80,65
namhae,남해군,20260922,1100,2026-09-25 18:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-25 18:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-25 21:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-25 21:00:00,WSD,2,80,65
namhae,남해군,20260922,1100,2026-09-25 21:00:00,PCP,0,80,65
namhae,남해군,20260922,1100,2026-09-26 00:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-26 00:00:00,WSD,1,80,65
namhae,남해군,20260922,1100,2026-09-26 00:00:00,PCP,0,80,65
