region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
통영,7,기온+풍속|패턴,1.5238632953369984,1.105609275572896,1.4538488651534245,1.3590256283669524,1.8488376588216993,1.85199504877002
통영,7,기온+풍속+강수|스냅샷,1.5456546730571445,1.1673546187781347,1.451300265174579,1.4735021472970633,1.8474356205225149,1.788680713513431
통영,7,기온+풍속+강수|패턴,1.5004688749195196,1.2075682460310355,1.4427921890062947,1.3308685596142409,1.7259868396460833,1.7951285402999435
남해군,1,수온만|스냅샷,0.5215596070148938,0.4040735964491651,0.4765968968778824,0.5517174905895023,0.6055418739111239,0.5698681772467952
남해군,1,수온만|패턴,0.5239669631694616,0.40552589460640603,0.4771482597135058,0.54845880084322,0.6065670112236619,0.5821348494605143
남해군,1,기온|스냅샷,0.5150300392550479,0.3997147618469075,0.48155893470307715,0.5366426952927349,0.590519088492488,0.5667147159400319
남해군,1,기온|패턴,0.5254322829672236,0.4127993421316383,0.5108040878966439,0.539710526349342,0.5888562714664459,0.5749911869920475
남해군,1,기온+풍속|스냅샷,0.5139865071371844,0.39931733406783604,0.48870626030439557,0.5304314754564392,0.5862094993700805,0.5652679664871706
남해군,1,기온+풍속|패턴,0.5291842773680504,0.42488605213394054,0.5293452952132397,0.5285143025977427,0.5874657080159463,0.5757100288793829
남해군,1,기온+풍속+강수|스냅샷,0.5130859035208019,0.3997583200603221,0.4875502563650637,0.5280436588391649,0.5832509015177263,0.566826380821732
남해군,1,기온+풍속+강수|패턴,0.5247500966305925,0.41972141596905455,0.5289388221993787,0.5225785821471548,0.578861639379891,0.5736500234574834
남해군,2,수온만|스냅샷,0.7846298888303853,0.6393492954308722,0.7364604564336034,0.8251919708529216,0.8782185883162807,0.8439291331182492
남해군,2,수온만|패턴,0.7868367038624708,0.6447335106562023,0.73370706300169,0.8235242233027383,0.8834467039108422,0.8487720184408813
남해군,2,기온|스냅샷,0.7779695107149265,0.6582901116765124,0.7663758378810726,0.7936162404341262,0.8441563785169464,0.827408985065975
남해군,2,기온|패턴,0.7989438654298516,0.6980162003446337,0.8025141646271093,0.8061152288013073,0.846095531213919,0.8419782021622889
남해군,2,기온+풍속|스냅샷,0.7769396026924206,0.6606400681844915,0.7653107524532082,0.7843623496035523,0.8469714386381114,0.8274134045827387
남해군,2,기온+풍속|패턴,0.8111778309074319,0.7240843614956579,0.8364059990853094,0.7950077205607335,0.8520933113547758,0.8482977620406825
남해군,2,기온+풍속+강수|스냅샷,0.7776954726377279,0.6631948537666146,0.7653489594577606,0.7850258199834478,0.8470504882783776,0.8278572417024387
남해군,2,기온+풍속+강수|패턴,0.7966992583440983,0.7004220489700604,0.8423682552359836,0.7822255518369599,0.8302019184891665,0.828278517188321
남해군,3,수온만|스냅샷,0.9387788742202737,0.8084149312343768,0.8890702164769231,0.9505832936259735,1.0682930721946298,0.9775328575694654
남해군,3,수온만|패턴,0.9389149792881358,0.8081724555451317,0.887162824964725,0.9459260589749695,1.0729706834085226,0.980342873547331
남해군,3,기온|스냅샷,0.9363079628037194,0.8410712577228889,0.94937255786351,0.9048804025510377,1.0205911786443211,0.9656244172368393
