date,station,code,temperature,n_hours
2019-06-28,부산 다대포(bbdi5),bbdi5,22.53,23
2019-06-29,부산 다대포(bbdi5),bbdi5,21.93,24
2019-06-30,부산 다대포(bbdi5),bbdi5,22.05,24
2019-07-01,부산 다대포(bbdi5),bbdi5,22.62,24
2019-07-02,부산 다대포(bbdi5),bbdi5,22.29,24
2019-07-03,부산 다대포(bbdi5),bbdi5,21.47,24
2019-07-04,부산 다대포(bbdi5),bbdi5,21.2,23
2019-07-05,부산 다대포(bbdi5),bbdi5,20.61,24
2019-07-06,부산 다대포(bbdi5),bbdi5,20.02,24
2019-07-07,부산 다대포(bbdi5),bbdi5,20.17,24
2019-07-08,부산 다대포(bbdi5),bbdi5,20.64,24
2019-07-09,부산 다대포(bbdi5),bbdi5,20.74,24
2019-07-10,부산 다대포(bbdi5),bbdi5,20.68,24
2019-07-11,부산 다대포(bbdi5),bbdi5,21.71,24
2019-07-12,부산 다대포(bbdi5),bbdi5,22.42,24
2019-07-13,부산 다대포(bbdi5),bbdi5,22.66,24
2019-07-14,부산 다대포(bbdi5),bbdi5,22.06,24
2019-07-15,부산 다대포(bbdi5),bbdi5,22.3,24
2019-07-16,부산 다대포(bbdi5),bbdi5,22.63,24
2019-07-17,부산 다대포(bbdi5),bbdi5,22.58,24
2019-07-18,부산 다대포(bbdi5),bbdi5,22.89,24
2019-07-19,부산 다대포(bbdi5),bbdi5,22.51,24
2019-07-20,부산 다대포(bbdi5),bbdi5,21.89,24
2019-07-21,부산 다대포(bbdi5),bbdi5,23.11,23
2019-07-22,부산 다대포(bbdi5),bbdi5,23.42,24
2019-07-23,부산 다대포(bbdi5),bbdi5,24.19,24
2019-07-24,부산 다대포(bbdi5),bbdi5,24.5,24
2019-07-25,부산 다대포(bbdi5),bbdi5,24.92,23
2019-07-26,부산 다대포(bbdi5),bbdi5,24.81,24
2019-07-27,부산 다대포(bbdi5),bbdi5,25.15,24
2019-07-28,부산 다대포(bbdi5),bbdi5,25.54,23
2019-07-29,부산 다대포(bbdi5),bbdi5,25.27,24
2019-07-30,부산 다대포(bbdi5),bbdi5,24.52,24
2019-07-31,부산 다대포(bbdi5),bbdi5,24.51,24
2019-08-01,부산 다대포(bbdi5),bbdi5,24.62,24
2019-08-02,부산 다대포(bbdi5),bbdi5,24.46,23
2019-08-03,부산 다대포(bbdi5),bbdi5,23.18,24
2019-08-04,부산 다대포(bbdi5),bbdi5,24.35,24
2019-08-05,부산 다대포(bbdi5),bbdi5,24.64,24
2019-08-06,부산 다대포(bbdi5),bbdi5,24.74,24
2019-08-07,부산 다대포(bbdi5),bbdi5,25.01,14
2019-08-09,부산 다대포(bbdi5),bbdi5,27.03,24
2019-08-10,부산 다대포(bbdi5),bbdi5,26.98,24
2019-08-11,부산 다대포(bbdi5),bbdi5,27.57,23
2019-08-12,부산 다대포(bbdi5),bbdi5,27.79,24
2019-08-13,부산 다대포(bbdi5),bbdi5,27.79,24
2019-08-14,부산 다대포(bbdi5),bbdi5,27.45,23
2019-08-15,부산 다대포(bbdi5),bbdi5,27.17,23
2019-08-16,부산 다대포(bbdi5),bbdi5,27.35,24
2019-08-17,부산 다대포(bbdi5),bbdi5,26.96,24
2019-08-18,부산 다대포(bbdi5),bbdi5,26.62,24
2019-08-19,부산 다대포(bbdi5),bbdi5,26.51,24
2019-08-20,부산 다대포(bbdi5),bbdi5,26.15,24
2019-08-21,부산 다대포(bbdi5),bbdi5,26.7,24
2019-08-22,부산 다대포(bbdi5),bbdi5,26.46,24
2019-08-23,부산 다대포(bbdi5),bbdi5,26.95,24
2019-08-24,부산 다대포(bbdi5),bbdi5,26.15,24
2019-08-25,부산 다대포(bbdi5),bbdi5,25.3,24
2019-08-26,부산 다대포(bbdi5),bbdi5,25.3,24
2019-08-27,부산 다대포(bbdi5),bbdi5,25.05,24
2019-08-28,부산 다대포(bbdi5),bbdi5,24.66,24
2019-08-29,부산 다대포(bbdi5),bbdi5,24.45,24
2019-08-30,부산 다대포(bbdi5),bbdi5,24.11,24
2019-08-31,부산 다대포(bbdi5),bbdi5,23.28,24
2019-09-01,부산 다대포(bbdi5),bbdi5,22.75,24
2019-09-02,부산 다대포(bbdi5),bbdi5,23.28,24
2019-09-03,부산 다대포(bbdi5),bbdi5,24.08,24
2019-09-04,부산 다대포(bbdi5),bbdi5,24.45,24
2019-09-05,부산 다대포(bbdi5),bbdi5,25.19,24
2019-09-06,부산 다대포(bbdi5),bbdi5,24.91,23
2019-09-07,부산 다대포(bbdi5),bbdi5,24.94,24
2019-09-08,부산 다대포(bbdi5),bbdi5,25.3,24
2019-09-09,부산 다대포(bbdi5),bbdi5,25.55,24
2019-09-10,부산 다대포(bbdi5),bbdi5,25.54,24
2019-09-11,부산 다대포(bbdi5),bbdi5,25.35,24
2019-09-12,부산 다대포(bbdi5),bbdi5,23.99,24
2019-09-13,부산 다대포(bbdi5),bbdi5,23.59,24
2019-09-14,부산 다대포(bbdi5),bbdi5,23.87,24
2019-09-15,부산 다대포(bbdi5),bbdi5,23.87,24
2019-09-16,부산 다대포(bbdi5),bbdi5,23.66,24
2019-09-17,부산 다대포(bbdi5),bbdi5,23.53,23
2019-09-18,부산 다대포(bbdi5),bbdi5,23.77,24
2019-09-19,부산 다대포(bbdi5),bbdi5,23.53,24
2019-09-20,부산 다대포(bbdi5),bbdi5,23.35,24
2019-09-21,부산 다대포(bbdi5),bbdi5,23.28,24
2019-09-22,부산 다대포(bbdi5),bbdi5,22.97,24
2019-09-23,부산 다대포(bbdi5),bbdi5,21.76,24
2019-09-24,부산 다대포(bbdi5),bbdi5,21.31,24
2019-09-25,부산 다대포(bbdi5),bbdi5,21.8,24
2019-09-26,부산 다대포(bbdi5),bbdi5,22.3,24
2019-09-27,부산 다대포(bbdi5),bbdi5,22.48,23
2019-09-28,부산 다대포(bbdi5),bbdi5,22.59,24
2019-09-29,부산 다대포(bbdi5),bbdi5,22.86,24
2019-09-30,부산 다대포(bbdi5),bbdi5,22.9,24
2019-10-01,부산 다대포(bbdi5),bbdi5,22.59,24
2019-10-02,부산 다대포(bbdi5),bbdi5,22.34,23
2019-10-03,부산 다대포(bbdi5),bbdi5,22.16,24
2019-10-04,부산 다대포(bbdi5),bbdi5,21.33,23
2019-10-05,부산 다대포(bbdi5),bbdi5,21.88,24
2019-10-06,부산 다대포(bbdi5),bbdi5,21.9,24
2019-10-07,부산 다대포(bbdi5),bbdi5,21.7,24
2019-10-08,부산 다대포(bbdi5),bbdi5,21.86,24
2019-10-09,부산 다대포(bbdi5),bbdi5,21.74,24
2019-10-10,부산 다대포(bbdi5),bbdi5,21.59,24
2019-10-11,부산 다대포(bbdi5),bbdi5,21.7,24
2019-10-12,부산 다대포(bbdi5),bbdi5,21.66,24
2019-10-13,부산 다대포(bbdi5),bbdi5,21.28,24
2019-10-14,부산 다대포(bbdi5),bbdi5,21.19,24
2019-10-15,부산 다대포(bbdi5),bbdi5,21.15,24
2019-10-16,부산 다대포(bbdi5),bbdi5,21.02,24
2019-10-17,부산 다대포(bbdi5),bbdi5,20.95,24
2019-10-18,부산 다대포(bbdi5),bbdi5,20.7,23
2019-10-19,부산 다대포(bbdi5),bbdi5,20.89,24
2019-10-20,부산 다대포(bbdi5),bbdi5,20.81,24
2019-10-21,부산 다대포(bbdi5),bbdi5,20.8,24
2019-10-22,부산 다대포(bbdi5),bbdi5,20.76,23
2019-10-23,부산 다대포(bbdi5),bbdi5,20.48,24
2019-10-24,부산 다대포(bbdi5),bbdi5,20.4,24
2019-10-25,부산 다대포(bbdi5),bbdi5,20.53,24
2019-10-26,부산 다대포(bbdi5),bbdi5,20.47,24
2019-10-27,부산 다대포(bbdi5),bbdi5,20.15,23
2019-10-28,부산 다대포(bbdi5),bbdi5,19.78,24
2019-10-29,부산 다대포(bbdi5),bbdi5,19.53,24
2019-10-30,부산 다대포(bbdi5),bbdi5,19.08,24
2019-10-31,부산 다대포(bbdi5),bbdi5,19.17,24
2019-11-01,부산 다대포(bbdi5),bbdi5,19.12,24
2019-11-02,부산 다대포(bbdi5),bbdi5,19.08,24
2019-11-03,부산 다대포(bbdi5),bbdi5,19.06,24
2019-11-04,부산 다대포(bbdi5),bbdi5,19.47,24
2019-11-05,부산 다대포(bbdi5),bbdi5,18.97,24
2019-11-06,부산 다대포(bbdi5),bbdi5,18.95,24
2019-11-07,부산 다대포(bbdi5),bbdi5,18.55,24
2019-11-08,부산 다대포(bbdi5),bbdi5,18.68,24
2019-11-09,부산 다대포(bbdi5),bbdi5,18.34,24
2019-11-10,부산 다대포(bbdi5),bbdi5,18.38,24
2019-11-11,부산 다대포(bbdi5),bbdi5,17.97,24
2019-11-12,부산 다대포(bbdi5),bbdi5,17.83,24
2019-11-13,부산 다대포(bbdi5),bbdi5,17.7,24
2019-11-14,부산 다대포(bbdi5),bbdi5,17.06,24
2019-11-15,부산 다대포(bbdi5),bbdi5,16.63,24
2019-11-16,부산 다대포(bbdi5),bbdi5,17.0,24
2019-11-17,부산 다대포(bbdi5),bbdi5,17.5,24
2019-11-18,부산 다대포(bbdi5),bbdi5,17.32,24
2019-11-19,부산 다대포(bbdi5),bbdi5,16.19,24
2019-11-20,부산 다대포(bbdi5),bbdi5,15.39,24
2019-11-21,부산 다대포(bbdi5),bbdi5,15.81,24
2019-11-22,부산 다대포(bbdi5),bbdi5,15.78,24
2019-11-23,부산 다대포(bbdi5),bbdi5,16.04,24
2019-11-24,부산 다대포(bbdi5),bbdi5,15.92,24
2019-11-25,부산 다대포(bbdi5),bbdi5,15.98,24
2019-11-26,부산 다대포(bbdi5),bbdi5,15.72,24
2019-11-27,부산 다대포(bbdi5),bbdi5,15.47,24
2019-11-28,부산 다대포(bbdi5),bbdi5,15.48,24
2019-11-29,부산 다대포(bbdi5),bbdi5,14.91,33
2019-11-30,부산 다대포(bbdi5),bbdi5,15.01,48
2019-12-01,부산 다대포(bbdi5),bbdi5,14.82,48
2019-12-02,부산 다대포(bbdi5),bbdi5,14.73,48
2019-12-03,부산 다대포(bbdi5),bbdi5,13.65,48
2019-12-04,부산 다대포(bbdi5),bbdi5,13.12,48
2019-12-05,부산 다대포(bbdi5),bbdi5,13.6,48
2019-12-06,부산 다대포(bbdi5),bbdi5,13.91,48
2019-12-07,부산 다대포(bbdi5),bbdi5,13.51,48
2019-12-08,부산 다대포(bbdi5),bbdi5,13.38,48
2019-12-09,부산 다대포(bbdi5),bbdi5,13.49,48
2019-12-10,부산 다대포(bbdi5),bbdi5,13.85,48
2019-12-11,부산 다대포(bbdi5),bbdi5,13.86,48
2019-12-12,부산 다대포(bbdi5),bbdi5,13.88,48
2019-12-13,부산 다대포(bbdi5),bbdi5,13.65,48
2019-12-14,부산 다대포(bbdi5),bbdi5,13.75,48
2019-12-15,부산 다대포(bbdi5),bbdi5,14.4,48
2019-12-16,부산 다대포(bbdi5),bbdi5,14.24,48
2019-12-17,부산 다대포(bbdi5),bbdi5,14.21,47
2019-12-18,부산 다대포(bbdi5),bbdi5,14.53,34
2019-12-19,부산 다대포(bbdi5),bbdi5,13.98,38
2019-12-20,부산 다대포(bbdi5),bbdi5,13.48,48
2019-12-21,부산 다대포(bbdi5),bbdi5,13.63,48
2019-12-22,부산 다대포(bbdi5),bbdi5,13.5,46
2019-12-23,부산 다대포(bbdi5),bbdi5,13.07,47
2019-12-24,부산 다대포(bbdi5),bbdi5,12.98,48
2019-12-25,부산 다대포(bbdi5),bbdi5,13.0,48
2019-12-26,부산 다대포(bbdi5),bbdi5,13.11,48
2019-12-27,부산 다대포(bbdi5),bbdi5,12.7,48
2019-12-28,부산 다대포(bbdi5),bbdi5,12.59,47
2019-12-29,부산 다대포(bbdi5),bbdi5,12.73,48
2019-12-30,부산 다대포(bbdi5),bbdi5,13.0,48
2019-12-31,부산 다대포(bbdi5),bbdi5,12.26,48
2020-01-01,부산 다대포(bbdi5),bbdi5,11.31,48
2020-01-02,부산 다대포(bbdi5),bbdi5,11.43,48
2020-01-03,부산 다대포(bbdi5),bbdi5,11.47,48
2020-01-04,부산 다대포(bbdi5),bbdi5,11.33,48
2020-01-05,부산 다대포(bbdi5),bbdi5,11.4,48
2020-01-06,부산 다대포(bbdi5),bbdi5,12.12,46
2020-01-10,부산 다대포(bbdi5),bbdi5,10.23,27
2020-01-11,부산 다대포(bbdi5),bbdi5,11.27,48
2020-01-12,부산 다대포(bbdi5),bbdi5,11.39,47
2020-01-13,부산 다대포(bbdi5),bbdi5,11.04,47
2020-01-14,부산 다대포(bbdi5),bbdi5,11.86,47
2020-01-15,부산 다대포(bbdi5),bbdi5,11.52,48
2020-01-16,부산 다대포(bbdi5),bbdi5,11.58,48
2020-01-17,부산 다대포(bbdi5),bbdi5,11.72,48
2020-01-18,부산 다대포(bbdi5),bbdi5,11.62,48
2020-01-19,부산 다대포(bbdi5),bbdi5,11.22,48
2020-01-20,부산 다대포(bbdi5),bbdi5,10.07,48
2020-01-21,부산 다대포(bbdi5),bbdi5,11.33,48
2020-01-22,부산 다대포(bbdi5),bbdi5,11.48,48
2020-01-23,부산 다대포(bbdi5),bbdi5,11.85,48
2020-01-24,부산 다대포(bbdi5),bbdi5,11.84,48
2020-01-25,부산 다대포(bbdi5),bbdi5,12.09,48
2020-01-26,부산 다대포(bbdi5),bbdi5,12.31,48
2020-01-27,부산 다대포(bbdi5),bbdi5,13.01,48
2020-01-28,부산 다대포(bbdi5),bbdi5,11.33,48
2020-01-29,부산 다대포(bbdi5),bbdi5,10.49,48
2020-01-30,부산 다대포(bbdi5),bbdi5,11.0,48
2020-01-31,부산 다대포(bbdi5),bbdi5,10.74,48
2020-02-01,부산 다대포(bbdi5),bbdi5,11.33,48
2020-02-02,부산 다대포(bbdi5),bbdi5,10.98,48
2020-02-03,부산 다대포(bbdi5),bbdi5,10.56,48
2020-02-04,부산 다대포(bbdi5),bbdi5,11.75,39
2020-02-05,부산 다대포(bbdi5),bbdi5,10.92,41
2020-02-08,부산 다대포(bbdi5),bbdi5,11.46,17
2020-02-09,부산 다대포(bbdi5),bbdi5,11.73,48
2020-02-10,부산 다대포(bbdi5),bbdi5,11.52,48
2020-02-11,부산 다대포(bbdi5),bbdi5,11.96,48
2020-02-12,부산 다대포(bbdi5),bbdi5,12.16,48
2020-02-13,부산 다대포(bbdi5),bbdi5,12.14,46
2020-02-14,부산 다대포(bbdi5),bbdi5,12.46,48
2020-02-15,부산 다대포(bbdi5),bbdi5,12.45,47
2020-02-16,부산 다대포(bbdi5),bbdi5,12.31,47
2020-02-17,부산 다대포(bbdi5),bbdi5,11.04,47
2020-02-18,부산 다대포(bbdi5),bbdi5,9.51,48
2020-02-19,부산 다대포(bbdi5),bbdi5,10.35,47
2020-02-20,부산 다대포(bbdi5),bbdi5,10.69,48
2020-02-21,부산 다대포(bbdi5),bbdi5,11.01,48
2020-02-22,부산 다대포(bbdi5),bbdi5,11.0,45
2020-02-23,부산 다대포(bbdi5),bbdi5,10.72,48
2020-02-24,부산 다대포(bbdi5),bbdi5,11.08,47
2020-02-25,부산 다대포(bbdi5),bbdi5,11.38,47
2020-02-26,부산 다대포(bbdi5),bbdi5,11.15,48
2020-02-27,부산 다대포(bbdi5),bbdi5,10.93,47
2020-02-28,부산 다대포(bbdi5),bbdi5,10.22,48
2020-02-29,부산 다대포(bbdi5),bbdi5,11.1,48
2020-03-01,부산 다대포(bbdi5),bbdi5,11.43,48
2020-03-02,부산 다대포(bbdi5),bbdi5,11.43,48
2020-03-03,부산 다대포(bbdi5),bbdi5,11.41,48
2020-03-04,부산 다대포(bbdi5),bbdi5,11.2,48
2020-03-05,부산 다대포(bbdi5),bbdi5,10.92,48
2020-03-06,부산 다대포(bbdi5),bbdi5,11.25,48
2020-03-07,부산 다대포(bbdi5),bbdi5,11.43,47
2020-03-08,부산 다대포(bbdi5),bbdi5,11.81,47
2020-03-09,부산 다대포(bbdi5),bbdi5,11.84,48
2020-03-10,부산 다대포(bbdi5),bbdi5,11.89,48
2020-03-11,부산 다대포(bbdi5),bbdi5,11.87,47
2020-03-12,부산 다대포(bbdi5),bbdi5,12.16,48
2020-03-13,부산 다대포(bbdi5),bbdi5,12.33,48
2020-03-14,부산 다대포(bbdi5),bbdi5,12.2,47
2020-03-15,부산 다대포(bbdi5),bbdi5,11.54,47
2020-03-16,부산 다대포(bbdi5),bbdi5,10.9,48
2020-03-17,부산 다대포(bbdi5),bbdi5,10.97,48
2020-03-18,부산 다대포(bbdi5),bbdi5,11.55,48
2020-03-19,부산 다대포(bbdi5),bbdi5,11.8,48
2020-03-20,부산 다대포(bbdi5),bbdi5,11.62,47
2020-03-21,부산 다대포(bbdi5),bbdi5,11.85,48
2020-03-22,부산 다대포(bbdi5),bbdi5,12.13,48
2020-03-23,부산 다대포(bbdi5),bbdi5,12.21,48
2020-03-24,부산 다대포(bbdi5),bbdi5,12.26,48
2020-03-25,부산 다대포(bbdi5),bbdi5,12.48,47
2020-03-26,부산 다대포(bbdi5),bbdi5,12.51,48
2020-03-27,부산 다대포(bbdi5),bbdi5,12.61,47
2020-03-28,부산 다대포(bbdi5),bbdi5,12.39,47
2020-03-29,부산 다대포(bbdi5),bbdi5,12.23,48
2020-03-30,부산 다대포(bbdi5),bbdi5,12.35,48
2020-03-31,부산 다대포(bbdi5),bbdi5,12.45,48
2020-04-01,부산 다대포(bbdi5),bbdi5,12.65,47
2020-04-02,부산 다대포(bbdi5),bbdi5,12.74,48
2020-04-03,부산 다대포(bbdi5),bbdi5,12.78,48
2020-04-04,부산 다대포(bbdi5),bbdi5,12.92,48
2020-04-05,부산 다대포(bbdi5),bbdi5,12.76,47
2020-04-06,부산 다대포(bbdi5),bbdi5,12.86,48
2020-04-07,부산 다대포(bbdi5),bbdi5,12.98,48
2020-04-08,부산 다대포(bbdi5),bbdi5,13.05,48
2020-04-09,부산 다대포(bbdi5),bbdi5,12.94,47
2020-04-10,부산 다대포(bbdi5),bbdi5,12.7,48
2020-04-11,부산 다대포(bbdi5),bbdi5,12.64,47
2020-04-12,부산 다대포(bbdi5),bbdi5,12.62,48
2020-04-13,부산 다대포(bbdi5),bbdi5,12.31,48
2020-04-14,부산 다대포(bbdi5),bbdi5,12.69,48
2020-04-15,부산 다대포(bbdi5),bbdi5,13.17,46
2020-04-16,부산 다대포(bbdi5),bbdi5,12.96,47
2020-04-17,부산 다대포(bbdi5),bbdi5,12.89,48
2020-04-18,부산 다대포(bbdi5),bbdi5,13.43,48
2020-04-19,부산 다대포(bbdi5),bbdi5,13.28,48
2020-04-20,부산 다대포(bbdi5),bbdi5,13.67,48
2020-04-21,부산 다대포(bbdi5),bbdi5,13.56,48
2020-04-22,부산 다대포(bbdi5),bbdi5,13.02,48
2020-04-23,부산 다대포(bbdi5),bbdi5,12.86,48
2020-04-24,부산 다대포(bbdi5),bbdi5,12.86,48
2020-04-25,부산 다대포(bbdi5),bbdi5,12.97,48
2020-04-26,부산 다대포(bbdi5),bbdi5,13.31,48
2020-04-27,부산 다대포(bbdi5),bbdi5,13.41,44
2020-04-28,부산 다대포(bbdi5),bbdi5,13.81,48
2020-04-29,부산 다대포(bbdi5),bbdi5,13.93,48
2020-04-30,부산 다대포(bbdi5),bbdi5,14.32,48
2020-05-01,부산 다대포(bbdi5),bbdi5,14.78,48
2020-05-02,부산 다대포(bbdi5),bbdi5,15.32,48
2020-05-03,부산 다대포(bbdi5),bbdi5,14.35,48
2020-05-04,부산 다대포(bbdi5),bbdi5,14.74,48
2020-05-05,부산 다대포(bbdi5),bbdi5,14.28,48
2020-05-06,부산 다대포(bbdi5),bbdi5,14.17,48
2020-05-07,부산 다대포(bbdi5),bbdi5,13.99,48
2020-05-08,부산 다대포(bbdi5),bbdi5,14.34,48
2020-05-09,부산 다대포(bbdi5),bbdi5,14.55,48
2020-05-10,부산 다대포(bbdi5),bbdi5,14.79,48
2020-05-11,부산 다대포(bbdi5),bbdi5,15.11,48
2020-05-12,부산 다대포(bbdi5),bbdi5,15.38,48
2020-05-13,부산 다대포(bbdi5),bbdi5,15.42,48
2020-05-14,부산 다대포(bbdi5),bbdi5,16.34,48
2020-05-15,부산 다대포(bbdi5),bbdi5,15.97,48
2020-05-16,부산 다대포(bbdi5),bbdi5,15.88,48
2020-05-17,부산 다대포(bbdi5),bbdi5,16.46,40
2020-05-18,부산 다대포(bbdi5),bbdi5,16.27,41
2020-05-19,부산 다대포(bbdi5),bbdi5,16.03,48
2020-05-20,부산 다대포(bbdi5),bbdi5,15.37,48
2020-05-21,부산 다대포(bbdi5),bbdi5,15.17,47
2020-05-22,부산 다대포(bbdi5),bbdi5,15.06,47
2020-05-23,부산 다대포(bbdi5),bbdi5,15.38,48
2020-05-24,부산 다대포(bbdi5),bbdi5,15.78,48
2020-05-25,부산 다대포(bbdi5),bbdi5,16.44,48
2020-05-26,부산 다대포(bbdi5),bbdi5,16.26,48
2020-05-27,부산 다대포(bbdi5),bbdi5,16.71,47
2020-05-28,부산 다대포(bbdi5),bbdi5,16.47,47
2020-05-29,부산 다대포(bbdi5),bbdi5,16.96,47
2020-05-30,부산 다대포(bbdi5),bbdi5,16.94,47
2020-05-31,부산 다대포(bbdi5),bbdi5,17.16,48
2020-06-01,부산 다대포(bbdi5),bbdi5,18.02,48
2020-06-02,부산 다대포(bbdi5),bbdi5,17.51,48
2020-06-03,부산 다대포(bbdi5),bbdi5,17.4,48
2020-06-04,부산 다대포(bbdi5),bbdi5,17.46,47
2020-06-05,부산 다대포(bbdi5),bbdi5,17.1,47
2020-06-06,부산 다대포(bbdi5),bbdi5,16.34,48
2020-06-07,부산 다대포(bbdi5),bbdi5,16.71,48
2020-06-08,부산 다대포(bbdi5),bbdi5,17.59,48
2020-06-09,부산 다대포(bbdi5),bbdi5,18.42,48
2020-06-10,부산 다대포(bbdi5),bbdi5,18.52,48
2020-06-11,부산 다대포(bbdi5),bbdi5,19.64,48
2020-06-12,부산 다대포(bbdi5),bbdi5,19.44,48
2020-06-13,부산 다대포(bbdi5),bbdi5,20.95,48
2020-06-14,부산 다대포(bbdi5),bbdi5,20.47,48
2020-06-15,부산 다대포(bbdi5),bbdi5,20.96,48
2020-06-16,부산 다대포(bbdi5),bbdi5,20.56,48
2020-06-17,부산 다대포(bbdi5),bbdi5,19.6,47
2020-06-18,부산 다대포(bbdi5),bbdi5,19.29,48
2020-06-19,부산 다대포(bbdi5),bbdi5,18.65,48
2020-06-20,부산 다대포(bbdi5),bbdi5,19.07,48
2020-06-21,부산 다대포(bbdi5),bbdi5,19.36,48
2020-06-22,부산 다대포(bbdi5),bbdi5,20.26,47
2020-06-23,부산 다대포(bbdi5),bbdi5,21.03,48
2020-06-24,부산 다대포(bbdi5),bbdi5,20.32,47
2020-06-25,부산 다대포(bbdi5),bbdi5,20.05,48
2020-06-26,부산 다대포(bbdi5),bbdi5,20.14,48
2020-06-27,부산 다대포(bbdi5),bbdi5,20.55,48
2020-06-28,부산 다대포(bbdi5),bbdi5,20.66,48
2020-06-29,부산 다대포(bbdi5),bbdi5,20.3,48
2020-06-30,부산 다대포(bbdi5),bbdi5,18.87,48
2020-07-01,부산 다대포(bbdi5),bbdi5,18.9,47
2020-07-02,부산 다대포(bbdi5),bbdi5,19.95,48
2020-07-03,부산 다대포(bbdi5),bbdi5,19.14,48
2020-07-04,부산 다대포(bbdi5),bbdi5,18.78,48
2020-07-05,부산 다대포(bbdi5),bbdi5,19.44,48
2020-07-06,부산 다대포(bbdi5),bbdi5,19.56,48
2020-07-07,부산 다대포(bbdi5),bbdi5,19.16,48
2020-07-08,부산 다대포(bbdi5),bbdi5,20.09,48
2020-07-09,부산 다대포(bbdi5),bbdi5,19.25,47
2020-07-10,부산 다대포(bbdi5),bbdi5,19.19,48
2020-07-11,부산 다대포(bbdi5),bbdi5,20.25,48
2020-07-12,부산 다대포(bbdi5),bbdi5,19.72,48
2020-07-13,부산 다대포(bbdi5),bbdi5,19.85,48
2020-07-14,부산 다대포(bbdi5),bbdi5,21.09,48
2020-07-15,부산 다대포(bbdi5),bbdi5,20.5,48
2020-07-16,부산 다대포(bbdi5),bbdi5,20.72,48
2020-07-17,부산 다대포(bbdi5),bbdi5,20.7,47
2020-07-18,부산 다대포(bbdi5),bbdi5,20.75,48
2020-07-19,부산 다대포(bbdi5),bbdi5,21.12,48
2020-07-20,부산 다대포(bbdi5),bbdi5,21.35,48
2020-07-21,부산 다대포(bbdi5),bbdi5,21.99,48
2020-07-22,부산 다대포(bbdi5),bbdi5,21.23,48
2020-07-23,부산 다대포(bbdi5),bbdi5,20.87,48
2020-07-24,부산 다대포(bbdi5),bbdi5,21.18,48
2020-07-25,부산 다대포(bbdi5),bbdi5,20.97,48
2020-07-26,부산 다대포(bbdi5),bbdi5,21.73,48
2020-07-27,부산 다대포(bbdi5),bbdi5,20.54,48
2020-07-28,부산 다대포(bbdi5),bbdi5,20.4,48
2020-07-29,부산 다대포(bbdi5),bbdi5,20.91,48
2020-07-30,부산 다대포(bbdi5),bbdi5,21.12,48
2020-07-31,부산 다대포(bbdi5),bbdi5,21.34,46
2020-08-01,부산 다대포(bbdi5),bbdi5,21.84,47
2020-08-02,부산 다대포(bbdi5),bbdi5,22.07,27
2020-08-04,부산 다대포(bbdi5),bbdi5,24.04,17
2020-08-05,부산 다대포(bbdi5),bbdi5,23.69,48
2020-08-06,부산 다대포(bbdi5),bbdi5,22.63,48
2020-08-07,부산 다대포(bbdi5),bbdi5,23.25,48
2020-08-08,부산 다대포(bbdi5),bbdi5,23.66,48
2020-08-09,부산 다대포(bbdi5),bbdi5,22.75,48
2020-08-10,부산 다대포(bbdi5),bbdi5,21.77,48
2020-08-11,부산 다대포(bbdi5),bbdi5,22.57,48
2020-08-12,부산 다대포(bbdi5),bbdi5,22.84,48
2020-08-13,부산 다대포(bbdi5),bbdi5,23.86,48
2020-08-14,부산 다대포(bbdi5),bbdi5,24.5,48
2020-08-15,부산 다대포(bbdi5),bbdi5,25.06,48
2020-08-16,부산 다대포(bbdi5),bbdi5,25.21,48
2020-08-17,부산 다대포(bbdi5),bbdi5,25.61,48
2020-08-18,부산 다대포(bbdi5),bbdi5,24.88,48
2020-08-19,부산 다대포(bbdi5),bbdi5,24.31,48
2020-08-20,부산 다대포(bbdi5),bbdi5,23.1,48
2020-08-21,부산 다대포(bbdi5),bbdi5,23.55,48
2020-08-22,부산 다대포(bbdi5),bbdi5,24.28,48
2020-08-23,부산 다대포(bbdi5),bbdi5,25.87,48
2020-08-24,부산 다대포(bbdi5),bbdi5,26.27,48
2020-08-25,부산 다대포(bbdi5),bbdi5,25.72,48
2020-08-26,부산 다대포(bbdi5),bbdi5,25.73,48
2020-08-27,부산 다대포(bbdi5),bbdi5,26.2,48
2020-08-28,부산 다대포(bbdi5),bbdi5,27.35,48
2020-08-29,부산 다대포(bbdi5),bbdi5,27.24,38
2020-08-30,부산 다대포(bbdi5),bbdi5,26.59,48
2020-08-31,부산 다대포(bbdi5),bbdi5,26.48,48
2020-09-01,부산 다대포(bbdi5),bbdi5,27.18,48
2020-09-02,부산 다대포(bbdi5),bbdi5,27.54,48
2020-09-15,부산 다대포(bbdi5),bbdi5,24.09,26
2020-09-16,부산 다대포(bbdi5),bbdi5,23.77,48
2020-09-17,부산 다대포(bbdi5),bbdi5,23.43,47
2020-09-18,부산 다대포(bbdi5),bbdi5,22.9,48
2020-09-19,부산 다대포(bbdi5),bbdi5,22.82,48
2020-09-20,부산 다대포(bbdi5),bbdi5,22.51,48
2020-09-21,부산 다대포(bbdi5),bbdi5,21.92,48
2020-09-22,부산 다대포(bbdi5),bbdi5,21.82,48
2020-09-23,부산 다대포(bbdi5),bbdi5,21.81,47
2020-09-24,부산 다대포(bbdi5),bbdi5,21.93,48
2020-09-25,부산 다대포(bbdi5),bbdi5,22.2,48
